GasMix_ID,Protocol_ID,Lot_ID,DateTime,Gas_Type,FlowRate_sccm,Pressure_psi,Mix_Ratio_percent,Temperature_C,Valve_Status,Status,Operator_ID,Machine_ID,Remarks
GAS01526,PRT006,LOT115,8/6/25 15:10,Ar,142.2,32.18,50.93,24.96,Closed,Success,OP106,GMC04,Stable flow
GAS01527,PRT001,LOT116,8/6/25 15:15,N2,87.29,34.44,5.68,29.49,Open,Fail,OP103,GMC03,Check system
GAS01528,PRT001,LOT113,8/6/25 15:20,N2,202.06,38.91,6.87,26.06,Open,Success,OP101,GMC04,Stable flow
GAS01529,PRT002,LOT104,8/6/25 15:25,O2,89.3,38.14,31.22,27.33,Open,Success,OP101,GMC02,Stable flow
GAS01530,PRT001,LOT108,8/6/25 15:30,O2,198.85,35.37,19.93,26.19,Closed,Success,OP101,GMC01,Stable flow
GAS01531,PRT006,LOT109,8/6/25 15:35,Ar,182.62,33.86,65.89,20.02,Open,Success,OP109,GMC01,Stable flow
GAS01532,PRT003,LOT120,8/6/25 15:40,O2,215.64,35.87,72.12,26.27,Open,Fail,OP109,GMC03,Check system
GAS01533,PRT001,LOT108,8/6/25 15:45,Ar,160.36,37.26,43,28.08,Closed,Fail,OP101,GMC02,Check system
GAS01534,PRT001,LOT114,8/6/25 15:50,N2,92.99,32.31,21.8,22.53,Closed,Fail,OP103,GMC02,Check system
GAS01535,PRT008,LOT102,8/6/25 15:55,Ar,291.33,38.86,12.53,26.44,Open,Fail,OP110,GMC01,Check system
GAS01536,PRT002,LOT120,8/6/25 16:00,CO2,140.44,38.81,74.1,27.57,Open,Success,OP108,GMC04,Stable flow
GAS01537,PRT003,LOT100,8/6/25 16:05,Ar,77.03,34.6,75.46,26.74,Closed,Fail,OP108,GMC02,Check system
GAS01538,PRT006,LOT118,8/6/25 16:10,O2,230.11,39.92,56.34,22.07,Open,Success,OP109,GMC03,Stable flow
GAS01539,PRT004,LOT119,8/6/25 16:15,Ar,225.92,31.44,72.44,20.35,Open,Success,OP109,GMC03,Stable flow
GAS01540,PRT006,LOT111,8/6/25 16:20,N2,105.39,39.7,70.11,26.4,Closed,Fail,OP109,GMC01,Check system
GAS01541,PRT008,LOT119,8/6/25 16:25,Ar,241.02,38.1,9.34,25.96,Closed,Success,OP104,GMC05,Stable flow
GAS01542,PRT002,LOT100,8/6/25 16:30,O2,104.56,35.05,46.17,20.36,Closed,Fail,OP104,GMC04,Check system
GAS01543,PRT009,LOT116,8/6/25 16:35,N2,107.06,37.53,12.6,27.29,Closed,Success,OP109,GMC01,Stable flow
GAS01544,PRT008,LOT103,8/6/25 16:40,N2,97.08,35.88,15.73,23.44,Open,Fail,OP109,GMC02,Check system
GAS01545,PRT004,LOT117,8/6/25 16:45,N2,59.6,38.91,50.72,22.99,Closed,Success,OP105,GMC04,Stable flow
GAS01546,PRT001,LOT104,8/6/25 16:50,Ar,110.84,38.12,20.22,21.33,Closed,Success,OP102,GMC03,Stable flow
GAS01547,PRT010,LOT101,8/6/25 16:55,O2,72.53,31.21,75.44,29.78,Closed,Fail,OP109,GMC03,Check system
GAS01548,PRT009,LOT111,8/6/25 17:00,Ar,50.82,32.4,57.61,22.35,Closed,Success,OP107,GMC02,Stable flow
GAS01549,PRT006,LOT106,8/6/25 17:05,N2,205.65,37.57,9,24.01,Open,Success,OP103,GMC01,Stable flow
GAS01550,PRT008,LOT101,8/6/25 17:10,O2,190.09,30.37,40.64,23.86,Open,Success,OP101,GMC03,Stable flow
GAS01551,PRT005,LOT100,8/6/25 17:15,N2,135.8,31.48,13.95,20.13,Open,Success,OP105,GMC03,Stable flow
GAS01552,PRT008,LOT118,8/6/25 17:20,O2,287.5,38.68,68.68,20.92,Closed,Fail,OP107,GMC01,Check system
GAS01553,PRT010,LOT106,8/6/25 17:25,O2,153.99,31.27,44.37,24.75,Open,Fail,OP104,GMC05,Check system
GAS01554,PRT008,LOT107,8/6/25 17:30,CO2,64.65,33.81,50.9,29.8,Closed,Success,OP106,GMC02,Stable flow
GAS01555,PRT008,LOT115,8/6/25 17:35,N2,59.05,35.88,51.16,20.57,Open,Success,OP102,GMC02,Stable flow
GAS01556,PRT004,LOT105,8/6/25 17:40,O2,229.6,32.59,79.7,26.22,Closed,Fail,OP105,GMC01,Check system
GAS01557,PRT008,LOT118,8/6/25 17:45,O2,236.05,32.23,71.26,24.92,Open,Fail,OP109,GMC04,Check system
GAS01558,PRT006,LOT110,8/6/25 17:50,CO2,85.73,37.15,36.65,24.41,Open,Success,OP109,GMC05,Stable flow
GAS01559,PRT005,LOT110,8/6/25 17:55,N2,130.27,30.32,16.74,23.06,Closed,Fail,OP101,GMC01,Check system
GAS01560,PRT001,LOT114,8/6/25 18:00,CO2,285.33,31.2,77.14,23.7,Closed,Success,OP106,GMC05,Stable flow
GAS01561,PRT007,LOT112,8/6/25 18:05,Ar,65.41,34.26,7.51,28.28,Closed,Fail,OP108,GMC05,Check system
GAS01562,PRT009,LOT105,8/6/25 18:10,O2,81.92,34,67.18,26.6,Closed,Success,OP108,GMC03,Stable flow
GAS01563,PRT001,LOT105,8/6/25 18:15,O2,239.78,31.49,22.21,24.51,Open,Fail,OP109,GMC02,Check system
GAS01564,PRT007,LOT109,8/6/25 18:20,Ar,247.5,36.58,52.42,27.79,Closed,Fail,OP105,GMC02,Check system
GAS01565,PRT005,LOT119,8/6/25 18:25,CO2,91.07,33.38,44.06,27.83,Closed,Success,OP109,GMC03,Stable flow
GAS01566,PRT005,LOT112,8/6/25 18:30,O2,230.34,32.21,41.4,21.29,Open,Success,OP101,GMC03,Stable flow
GAS01567,PRT003,LOT100,8/6/25 18:35,O2,60.3,30.3,50.18,29.06,Closed,Fail,OP110,GMC03,Check system
GAS01568,PRT008,LOT109,8/6/25 18:40,CO2,82.39,35.43,8.77,29.58,Closed,Success,OP110,GMC03,Stable flow
GAS01569,PRT006,LOT103,8/6/25 18:45,N2,290.82,34.38,29.48,25.22,Open,Success,OP108,GMC01,Stable flow
GAS01570,PRT006,LOT102,8/6/25 18:50,Ar,282.95,39.9,75.37,24.21,Closed,Fail,OP101,GMC01,Check system
GAS01571,PRT009,LOT101,8/6/25 18:55,N2,219.41,33.48,51.93,20.86,Closed,Fail,OP106,GMC03,Check system
GAS01572,PRT003,LOT119,8/6/25 19:00,N2,81.16,39.22,62.73,24.06,Open,Fail,OP104,GMC01,Check system
GAS01573,PRT005,LOT112,8/6/25 19:05,CO2,147.82,32.88,26.37,27.88,Closed,Success,OP106,GMC05,Stable flow
GAS01574,PRT004,LOT106,8/6/25 19:10,N2,180.99,35.44,37.81,23.21,Open,Fail,OP106,GMC01,Check system
GAS01575,PRT005,LOT114,8/6/25 19:15,O2,289.35,38.67,8.54,29.3,Open,Fail,OP102,GMC05,Check system
GAS01576,PRT008,LOT109,8/6/25 19:20,Ar,194.77,34.4,24.54,20.27,Open,Success,OP103,GMC04,Stable flow
GAS01577,PRT010,LOT104,8/6/25 19:25,O2,274.55,33.65,63.55,21.77,Closed,Success,OP103,GMC05,Stable flow
GAS01578,PRT003,LOT118,8/6/25 19:30,CO2,203.59,33.43,28.77,21.36,Closed,Fail,OP104,GMC04,Check system
GAS01579,PRT009,LOT119,8/6/25 19:35,CO2,206.71,36.46,14.37,20.53,Open,Success,OP102,GMC05,Stable flow
GAS01580,PRT009,LOT112,8/6/25 19:40,O2,268.44,37.95,21.32,25.87,Closed,Fail,OP109,GMC04,Check system
GAS01581,PRT005,LOT117,8/6/25 19:45,Ar,192.53,38.58,7.05,29.2,Open,Success,OP101,GMC04,Stable flow
GAS01582,PRT008,LOT101,8/6/25 19:50,Ar,96.84,32.23,26.77,25.23,Open,Fail,OP108,GMC01,Check system
GAS01583,PRT007,LOT112,8/6/25 19:55,N2,132.87,37.75,71.83,23.79,Open,Success,OP107,GMC01,Stable flow
GAS01584,PRT009,LOT111,8/6/25 20:00,O2,135.91,35.88,27.51,20.84,Closed,Fail,OP101,GMC05,Check system
GAS01585,PRT009,LOT119,8/6/25 20:05,N2,226.5,30.06,10.88,21.42,Closed,Fail,OP103,GMC01,Check system
GAS01586,PRT005,LOT111,8/6/25 20:10,CO2,105.25,30.17,44.98,21.39,Open,Fail,OP106,GMC04,Check system
GAS01587,PRT005,LOT110,8/6/25 20:15,CO2,162.76,32.77,13.72,25.87,Closed,Success,OP106,GMC01,Stable flow
GAS01588,PRT010,LOT116,8/6/25 20:20,CO2,254.77,33.54,54.86,29.98,Closed,Fail,OP110,GMC04,Check system
GAS01589,PRT003,LOT118,8/6/25 20:25,O2,84.6,37.62,79.27,24.3,Open,Success,OP106,GMC03,Stable flow
GAS01590,PRT004,LOT107,8/6/25 20:30,O2,266.59,30.37,36.27,20.62,Open,Success,OP101,GMC01,Stable flow
GAS01591,PRT009,LOT103,8/6/25 20:35,CO2,223.72,38.01,40.79,29.77,Open,Fail,OP103,GMC02,Check system
GAS01592,PRT001,LOT106,8/6/25 20:40,O2,143.26,35.79,23.94,28.19,Closed,Fail,OP108,GMC01,Check system
GAS01593,PRT006,LOT102,8/6/25 20:45,N2,206.32,39.8,10.57,27.79,Open,Success,OP106,GMC02,Stable flow
GAS01594,PRT003,LOT115,8/6/25 20:50,N2,269.95,33.53,44.51,25.84,Closed,Success,OP106,GMC02,Stable flow
GAS01595,PRT008,LOT118,8/6/25 20:55,N2,174.41,31.81,35.12,27.66,Open,Success,OP103,GMC03,Stable flow
GAS01596,PRT003,LOT109,8/6/25 21:00,CO2,274.58,32.01,41.05,24.75,Open,Fail,OP110,GMC01,Check system
GAS01597,PRT010,LOT115,8/6/25 21:05,Ar,167.36,35.95,61.39,23.26,Open,Success,OP102,GMC02,Stable flow
GAS01598,PRT006,LOT116,8/6/25 21:10,CO2,268.38,32.43,79.16,28.19,Open,Success,OP108,GMC04,Stable flow
GAS01599,PRT008,LOT115,8/6/25 21:15,CO2,127.31,33.78,25.89,28.5,Open,Fail,OP107,GMC03,Check system
GAS01600,PRT004,LOT111,8/6/25 21:20,CO2,205.6,30.56,6.24,23.34,Closed,Success,OP105,GMC03,Stable flow
GAS01601,PRT010,LOT116,8/6/25 21:25,CO2,122.34,39.41,64.91,20.19,Open,Success,OP101,GMC03,Stable flow
GAS01602,PRT003,LOT113,8/6/25 21:30,Ar,134.18,35.26,12.81,24.59,Closed,Success,OP107,GMC02,Stable flow
GAS01603,PRT002,LOT113,8/6/25 21:35,N2,208.65,32.62,58.62,22.98,Closed,Success,OP108,GMC03,Stable flow
GAS01604,PRT006,LOT112,8/6/25 21:40,Ar,259.37,36.61,55.19,23.08,Open,Fail,OP105,GMC04,Check system
GAS01605,PRT006,LOT109,8/6/25 21:45,Ar,248.36,32.42,41.75,26.66,Open,Fail,OP102,GMC05,Check system
GAS01606,PRT010,LOT100,8/6/25 21:50,O2,271.31,32.69,6.21,27.38,Closed,Fail,OP106,GMC03,Check system
GAS01607,PRT006,LOT106,8/6/25 21:55,CO2,182.9,32.9,6.36,20.66,Open,Fail,OP105,GMC02,Check system
GAS01608,PRT009,LOT115,8/6/25 22:00,N2,186.87,34.32,10.22,22.82,Closed,Success,OP106,GMC04,Stable flow
GAS01609,PRT001,LOT113,8/6/25 22:05,O2,170.57,33.96,40.64,24.27,Open,Success,OP103,GMC02,Stable flow
GAS01610,PRT006,LOT103,8/6/25 22:10,O2,126.76,33.45,24.12,21.19,Closed,Success,OP106,GMC05,Stable flow
GAS01611,PRT001,LOT108,8/6/25 22:15,CO2,252.06,35.3,42.3,21.46,Closed,Fail,OP105,GMC05,Check system
GAS01612,PRT003,LOT112,8/6/25 22:20,O2,225.6,34.23,64.65,29.95,Open,Fail,OP104,GMC04,Check system
GAS01613,PRT007,LOT113,8/6/25 22:25,N2,179.76,33.63,34.9,24.04,Closed,Fail,OP108,GMC05,Check system
GAS01614,PRT007,LOT113,8/6/25 22:30,Ar,156.49,38.48,31.27,23.47,Closed,Success,OP109,GMC01,Stable flow
GAS01615,PRT002,LOT104,8/6/25 22:35,CO2,259.43,36.61,69.2,28.68,Closed,Success,OP102,GMC02,Stable flow
GAS01616,PRT002,LOT111,8/6/25 22:40,N2,266.88,35.45,44.1,28.72,Open,Success,OP110,GMC05,Stable flow
GAS01617,PRT004,LOT104,8/6/25 22:45,Ar,116.62,36.54,37.23,25.34,Closed,Fail,OP104,GMC04,Check system
GAS01618,PRT009,LOT119,8/6/25 22:50,CO2,286.45,36.98,11.36,21.54,Open,Success,OP106,GMC02,Stable flow
GAS01619,PRT009,LOT105,8/6/25 22:55,Ar,66.59,33.96,14.58,27.5,Closed,Success,OP103,GMC05,Stable flow
GAS01620,PRT003,LOT105,8/6/25 23:00,O2,62.06,35.01,8.32,26.41,Closed,Success,OP109,GMC01,Stable flow
GAS01621,PRT002,LOT112,8/6/25 23:05,Ar,116.82,36.9,55.66,23.44,Open,Success,OP107,GMC04,Stable flow
GAS01622,PRT005,LOT113,8/6/25 23:10,O2,114.85,34.6,61.42,28.37,Closed,Fail,OP102,GMC05,Check system
GAS01623,PRT002,LOT114,8/6/25 23:15,N2,99.54,38.4,39.12,28.75,Open,Success,OP102,GMC01,Stable flow
GAS01624,PRT008,LOT105,8/6/25 23:20,O2,167.77,31.22,6.81,20.3,Open,Fail,OP105,GMC03,Check system
GAS01625,PRT004,LOT100,8/6/25 23:25,O2,268.93,38.47,74.71,28.17,Open,Success,OP108,GMC02,Stable flow
GAS01626,PRT001,LOT113,8/6/25 23:30,O2,163.84,35.22,63.65,21.22,Open,Fail,OP105,GMC02,Check system
GAS01627,PRT005,LOT110,8/6/25 23:35,Ar,224.23,35.81,49.8,26.23,Closed,Fail,OP101,GMC04,Check system
GAS01628,PRT001,LOT115,8/6/25 23:40,Ar,191.21,36.56,40.49,26.3,Closed,Fail,OP102,GMC02,Check system
GAS01629,PRT010,LOT108,8/6/25 23:45,CO2,224.33,38.07,76.79,28.58,Closed,Fail,OP105,GMC04,Check system
GAS01630,PRT007,LOT114,8/6/25 23:50,Ar,278.58,32.9,47.87,22.24,Closed,Success,OP106,GMC04,Stable flow
GAS01631,PRT006,LOT113,8/6/25 23:55,N2,73.46,37.56,10.29,24.61,Open,Success,OP108,GMC03,Stable flow
GAS01632,PRT009,LOT119,8/7/25 0:00,O2,136.12,34.67,63.48,23.61,Open,Fail,OP110,GMC01,Check system
GAS01633,PRT010,LOT109,8/7/25 0:05,Ar,75.13,33.51,34.46,26.14,Closed,Success,OP105,GMC04,Stable flow
GAS01634,PRT004,LOT115,8/7/25 0:10,N2,118.54,32.53,51.45,28.34,Open,Success,OP103,GMC01,Stable flow
GAS01635,PRT007,LOT120,8/7/25 0:15,Ar,236.27,31.13,55.91,28.2,Closed,Success,OP101,GMC01,Stable flow
GAS01636,PRT004,LOT107,8/7/25 0:20,CO2,105.91,30.73,69.04,20.52,Closed,Success,OP104,GMC03,Stable flow
GAS01637,PRT009,LOT116,8/7/25 0:25,CO2,96.18,39.37,5.6,23.84,Open,Fail,OP109,GMC05,Check system
GAS01638,PRT009,LOT114,8/7/25 0:30,CO2,232.21,38.69,77.93,21.19,Closed,Fail,OP109,GMC03,Check system
GAS01639,PRT004,LOT108,8/7/25 0:35,Ar,272.36,35.58,24.23,26.14,Open,Success,OP110,GMC04,Stable flow
GAS01640,PRT008,LOT100,8/7/25 0:40,O2,295.89,33.81,44.32,26.82,Closed,Fail,OP101,GMC04,Check system
GAS01641,PRT006,LOT102,8/7/25 0:45,CO2,94.46,30.53,67.67,20.92,Closed,Fail,OP108,GMC04,Check system
GAS01642,PRT001,LOT104,8/7/25 0:50,Ar,130.64,30.78,55.47,23.28,Open,Fail,OP108,GMC05,Check system
GAS01643,PRT010,LOT103,8/7/25 0:55,CO2,196.32,36.03,77.27,25.39,Closed,Success,OP106,GMC05,Stable flow
GAS01644,PRT007,LOT102,8/7/25 1:00,N2,289.16,34.51,8.55,21.58,Open,Fail,OP103,GMC03,Check system
GAS01645,PRT002,LOT118,8/7/25 1:05,CO2,110.87,35.99,63,29.09,Open,Fail,OP103,GMC05,Check system
GAS01646,PRT001,LOT110,8/7/25 1:10,O2,282.17,38.48,23.23,27.22,Open,Success,OP110,GMC02,Stable flow
GAS01647,PRT006,LOT111,8/7/25 1:15,N2,281.94,32.9,70.87,26.57,Closed,Fail,OP110,GMC03,Check system
GAS01648,PRT009,LOT101,8/7/25 1:20,O2,93.57,32.2,10.31,22.16,Open,Fail,OP105,GMC02,Check system
GAS01649,PRT002,LOT109,8/7/25 1:25,N2,73.03,38.95,78.8,21.57,Open,Success,OP105,GMC02,Stable flow
GAS01650,PRT007,LOT103,8/7/25 1:30,CO2,94.92,33.13,67.97,22.2,Open,Fail,OP102,GMC04,Check system
GAS01651,PRT010,LOT116,8/7/25 1:35,O2,224.6,32.73,43.02,22.62,Open,Fail,OP110,GMC03,Check system
GAS01652,PRT006,LOT111,8/7/25 1:40,Ar,179.31,32.11,77.35,23.58,Closed,Success,OP110,GMC03,Stable flow
GAS01653,PRT001,LOT104,8/7/25 1:45,N2,206.23,38.36,29.63,28.65,Open,Fail,OP107,GMC05,Check system
GAS01654,PRT001,LOT108,8/7/25 1:50,O2,239.77,31.49,53.43,27.54,Closed,Fail,OP110,GMC02,Check system
GAS01655,PRT007,LOT113,8/7/25 1:55,O2,212.02,31.12,11.14,23.28,Closed,Fail,OP103,GMC01,Check system
GAS01656,PRT009,LOT116,8/7/25 2:00,CO2,224.57,38.23,12.41,23.19,Closed,Success,OP106,GMC04,Stable flow
GAS01657,PRT003,LOT119,8/7/25 2:05,Ar,193.14,36.14,9.66,28.06,Closed,Fail,OP103,GMC03,Check system
GAS01658,PRT008,LOT100,8/7/25 2:10,N2,291.15,30.5,16.44,25.02,Open,Fail,OP107,GMC05,Check system
GAS01659,PRT005,LOT115,8/7/25 2:15,Ar,87.88,33.77,58.67,26.15,Open,Fail,OP104,GMC03,Check system
GAS01660,PRT004,LOT109,8/7/25 2:20,CO2,242.65,31.38,19.64,27.08,Open,Fail,OP107,GMC02,Check system
GAS01661,PRT004,LOT104,8/7/25 2:25,Ar,69.79,38.37,72.44,23.71,Closed,Fail,OP101,GMC02,Check system
GAS01662,PRT007,LOT116,8/7/25 2:30,O2,259.6,34.36,76.61,20.08,Closed,Fail,OP103,GMC01,Check system
GAS01663,PRT007,LOT116,8/7/25 2:35,O2,50.79,38.33,54.95,27.41,Closed,Success,OP105,GMC05,Stable flow
GAS01664,PRT009,LOT106,8/7/25 2:40,N2,169.97,34.9,22.77,21.03,Open,Success,OP103,GMC04,Stable flow
GAS01665,PRT004,LOT113,8/7/25 2:45,Ar,117.84,30.06,50.86,25.05,Open,Success,OP110,GMC01,Stable flow
GAS01666,PRT002,LOT119,8/7/25 2:50,O2,238.85,39.61,79.95,24.54,Open,Fail,OP106,GMC05,Check system
GAS01667,PRT007,LOT113,8/7/25 2:55,CO2,169.13,33.76,34.34,27.61,Closed,Success,OP106,GMC04,Stable flow
GAS01668,PRT002,LOT118,8/7/25 3:00,Ar,260.14,33.84,13.44,29.42,Closed,Fail,OP105,GMC01,Check system
GAS01669,PRT001,LOT102,8/7/25 3:05,Ar,130.48,32.18,12.93,27.39,Open,Fail,OP102,GMC05,Check system
GAS01670,PRT006,LOT118,8/7/25 3:10,N2,156.13,35.26,25.7,21.85,Open,Success,OP108,GMC01,Stable flow
GAS01671,PRT003,LOT119,8/7/25 3:15,N2,58.75,33.29,41.84,29.6,Open,Success,OP101,GMC04,Stable flow
GAS01672,PRT002,LOT112,8/7/25 3:20,Ar,262.85,37.73,9.75,26,Closed,Fail,OP104,GMC03,Check system
GAS01673,PRT005,LOT120,8/7/25 3:25,CO2,178.71,31.74,72.91,25.7,Open,Success,OP101,GMC05,Stable flow
GAS01674,PRT010,LOT116,8/7/25 3:30,N2,65.95,30.22,33.31,28.32,Open,Fail,OP106,GMC05,Check system
GAS01675,PRT007,LOT102,8/7/25 3:35,N2,176.02,33.18,79.52,21.25,Closed,Fail,OP107,GMC02,Check system
GAS01676,PRT007,LOT106,8/7/25 3:40,Ar,186.82,32.68,26.87,21.82,Closed,Success,OP102,GMC04,Stable flow
GAS01677,PRT002,LOT110,8/7/25 3:45,CO2,277.09,39.06,78.87,25.57,Open,Fail,OP104,GMC03,Check system
GAS01678,PRT005,LOT100,8/7/25 3:50,CO2,220.18,32.29,7.35,27.93,Closed,Success,OP104,GMC02,Stable flow
GAS01679,PRT007,LOT100,8/7/25 3:55,N2,129.75,35.03,37.92,23.8,Closed,Fail,OP101,GMC05,Check system
GAS01680,PRT010,LOT107,8/7/25 4:00,CO2,207.79,32.72,73.31,21.71,Open,Success,OP106,GMC04,Stable flow
GAS01681,PRT009,LOT114,8/7/25 4:05,Ar,242.87,30.16,15.76,22.66,Open,Fail,OP107,GMC02,Check system
GAS01682,PRT009,LOT115,8/7/25 4:10,CO2,189.42,35.33,31.52,27.48,Closed,Fail,OP110,GMC04,Check system
GAS01683,PRT005,LOT103,8/7/25 4:15,CO2,89.25,31.83,40.16,20.88,Closed,Success,OP110,GMC03,Stable flow
GAS01684,PRT005,LOT119,8/7/25 4:20,CO2,241.62,34.43,7.21,25.93,Open,Fail,OP110,GMC03,Check system
GAS01685,PRT002,LOT108,8/7/25 4:25,O2,181.11,33.45,46.65,25.27,Closed,Fail,OP103,GMC05,Check system
GAS01686,PRT004,LOT119,8/7/25 4:30,O2,204.31,38.01,16.85,28.83,Open,Success,OP102,GMC02,Stable flow
GAS01687,PRT005,LOT112,8/7/25 4:35,CO2,211.1,31.96,7.27,25.12,Closed,Fail,OP105,GMC02,Check system
GAS01688,PRT009,LOT100,8/7/25 4:40,CO2,178.03,32.7,46.75,22.36,Closed,Success,OP105,GMC02,Stable flow
GAS01689,PRT004,LOT115,8/7/25 4:45,O2,236.27,31.05,53.79,22.38,Closed,Fail,OP104,GMC01,Check system
GAS01690,PRT004,LOT107,8/7/25 4:50,O2,264.86,30.34,50.9,28.48,Closed,Fail,OP102,GMC01,Check system
GAS01691,PRT004,LOT119,8/7/25 4:55,N2,83.4,32.37,29.23,26.91,Open,Fail,OP109,GMC05,Check system
GAS01692,PRT004,LOT114,8/7/25 5:00,Ar,285.22,39.39,68.22,21.29,Open,Success,OP104,GMC05,Stable flow
GAS01693,PRT004,LOT110,8/7/25 5:05,N2,245.62,38.55,15.9,23.44,Closed,Fail,OP104,GMC03,Check system
GAS01694,PRT007,LOT113,8/7/25 5:10,O2,142.33,38.94,36.56,22.08,Open,Fail,OP109,GMC05,Check system
GAS01695,PRT009,LOT114,8/7/25 5:15,O2,296.51,36.89,69.94,28.7,Closed,Fail,OP101,GMC03,Check system
GAS01696,PRT005,LOT118,8/7/25 5:20,O2,130.97,33.54,18.17,25.79,Closed,Fail,OP105,GMC01,Check system
GAS01697,PRT002,LOT114,8/7/25 5:25,N2,204.43,37.22,65.06,28.92,Open,Success,OP101,GMC01,Stable flow
GAS01698,PRT009,LOT113,8/7/25 5:30,Ar,86.96,30.61,20.31,21.35,Open,Success,OP105,GMC01,Stable flow
GAS01699,PRT009,LOT105,8/7/25 5:35,Ar,198.06,33.19,65.7,27.62,Open,Success,OP102,GMC05,Stable flow
GAS01700,PRT007,LOT116,8/7/25 5:40,CO2,282.78,34.04,6.38,28.62,Open,Fail,OP107,GMC04,Check system
GAS01701,PRT001,LOT107,8/7/25 5:45,N2,106.93,32.29,59.71,25.82,Closed,Fail,OP102,GMC05,Check system
GAS01702,PRT010,LOT120,8/7/25 5:50,Ar,236.82,30.87,29.29,27.94,Closed,Success,OP106,GMC05,Stable flow
GAS01703,PRT008,LOT117,8/7/25 5:55,Ar,242.13,39.91,48.27,29.58,Open,Success,OP106,GMC05,Stable flow
GAS01704,PRT010,LOT115,8/7/25 6:00,CO2,148.47,31.13,42.87,24.58,Closed,Success,OP104,GMC05,Stable flow
GAS01705,PRT010,LOT107,8/7/25 6:05,CO2,84.38,34.54,54.41,25.4,Closed,Success,OP110,GMC02,Stable flow
GAS01706,PRT002,LOT110,8/7/25 6:10,O2,269.94,37,43.93,20.04,Closed,Fail,OP104,GMC03,Check system
GAS01707,PRT003,LOT120,8/7/25 6:15,CO2,208.41,39.86,27.89,24.68,Open,Success,OP107,GMC02,Stable flow
GAS01708,PRT002,LOT118,8/7/25 6:20,Ar,289.61,31.88,10.18,23.03,Open,Fail,OP105,GMC03,Check system
GAS01709,PRT005,LOT104,8/7/25 6:25,Ar,119.7,30.34,70.51,29.59,Closed,Success,OP107,GMC02,Stable flow
GAS01710,PRT010,LOT111,8/7/25 6:30,O2,251.42,31.21,10.95,20.87,Closed,Fail,OP108,GMC02,Check system
GAS01711,PRT001,LOT113,8/7/25 6:35,N2,67.99,39.12,34.69,21.14,Open,Success,OP102,GMC02,Stable flow
GAS01712,PRT006,LOT118,8/7/25 6:40,Ar,261.5,32.38,5.07,28.44,Open,Fail,OP107,GMC02,Check system
GAS01713,PRT003,LOT110,8/7/25 6:45,O2,53.78,32.82,5.65,25.22,Closed,Fail,OP104,GMC03,Check system
GAS01714,PRT003,LOT107,8/7/25 6:50,O2,203.64,36.11,76.97,24.08,Open,Fail,OP101,GMC02,Check system
GAS01715,PRT007,LOT113,8/7/25 6:55,Ar,271.52,38.23,70.16,27.26,Open,Success,OP101,GMC02,Stable flow
GAS01716,PRT004,LOT114,8/7/25 7:00,CO2,222,39.81,76.62,22.36,Closed,Success,OP107,GMC04,Stable flow
GAS01717,PRT003,LOT103,8/7/25 7:05,N2,161.1,38.04,45.75,23.22,Open,Fail,OP104,GMC05,Check system
GAS01718,PRT008,LOT117,8/7/25 7:10,Ar,172.35,34.49,78.44,27.92,Closed,Success,OP110,GMC04,Stable flow
GAS01719,PRT002,LOT117,8/7/25 7:15,N2,67.34,35.51,66.75,27.33,Closed,Fail,OP101,GMC05,Check system
GAS01720,PRT010,LOT113,8/7/25 7:20,N2,273.7,33.64,53.79,27.85,Open,Fail,OP101,GMC03,Check system
GAS01721,PRT007,LOT113,8/7/25 7:25,O2,238.5,38.27,65.04,24.59,Open,Success,OP104,GMC01,Stable flow
GAS01722,PRT005,LOT102,8/7/25 7:30,CO2,246.78,31.22,60.21,24.64,Open,Fail,OP108,GMC01,Check system
GAS01723,PRT004,LOT110,8/7/25 7:35,O2,220.65,33.38,55.73,29.8,Closed,Success,OP110,GMC01,Stable flow
GAS01724,PRT005,LOT113,8/7/25 7:40,O2,153.56,32.72,28.79,27.74,Open,Fail,OP110,GMC01,Check system
GAS01725,PRT004,LOT112,8/7/25 7:45,O2,288.73,39.3,32.45,21.17,Closed,Success,OP108,GMC03,Stable flow
GAS01726,PRT003,LOT115,8/7/25 7:50,N2,233.49,34.46,38.92,20.08,Open,Fail,OP106,GMC03,Check system
GAS01727,PRT004,LOT115,8/7/25 7:55,N2,258.24,32.61,71.32,20.7,Open,Success,OP101,GMC03,Stable flow
GAS01728,PRT001,LOT103,8/7/25 8:00,CO2,204.63,30.13,60.94,24.07,Open,Fail,OP106,GMC05,Check system
GAS01729,PRT010,LOT109,8/7/25 8:05,CO2,268.08,39.71,69.61,25.43,Closed,Success,OP106,GMC05,Stable flow
GAS01730,PRT004,LOT102,8/7/25 8:10,N2,64.15,35.22,52.13,20.03,Open,Fail,OP101,GMC03,Check system
GAS01731,PRT006,LOT111,8/7/25 8:15,O2,57.27,30.37,14.36,25.29,Open,Fail,OP105,GMC05,Check system
GAS01732,PRT009,LOT103,8/7/25 8:20,CO2,112,34.17,64.06,28.75,Open,Success,OP108,GMC03,Stable flow
GAS01733,PRT005,LOT115,8/7/25 8:25,N2,210.32,34.81,49.31,29.46,Closed,Success,OP102,GMC03,Stable flow
GAS01734,PRT002,LOT116,8/7/25 8:30,Ar,175.67,35.24,69.32,26.56,Open,Fail,OP110,GMC05,Check system
